InvoiceLineId,InvoiceId,TrackId,UnitPrice,Quantity,CustomerId,PurchaseDate,BillingCountry,Total,FirstName,LastName,Country,SupportRepId,TrackName,AlbumId,GenreId,MediaTypeId,Milliseconds,TrackUnitPrice,AlbumTitle,ArtistId,ArtistName,GenreName,MediaTypeName,LineRevenue
1873,346,891,0.99,1,41,2013-03-02,France,5.94,Marc,Dubois,France,5,Layla,72,6,1,430733,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1874,346,895,0.99,1,41,2013-03-02,France,5.94,Marc,Dubois,France,5,Crossroads,72,6,1,253335,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1875,347,901,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,After Midnight,72,6,1,191320,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1876,347,907,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,Promises,72,6,1,180401,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1877,347,913,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,Lonely Stranger,73,6,1,328724,0.99,Unplugged,81,Eric Clapton,Blues,MPEG audio file,0.99
1878,347,919,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,San Francisco Bay Blues,73,6,1,203363,0.99,Unplugged,81,Eric Clapton,Blues,MPEG audio file,0.99
1879,347,925,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,Last Cup Of Sorrow,74,4,1,251663,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1880,347,931,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,Got That Feeling,74,4,1,140852,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1881,347,937,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,Midlife Crisis,75,4,1,263235,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1882,347,943,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,Be Aggressive,75,4,1,222432,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1883,347,949,0.99,1,47,2013-03-05,Italy,8.91,Lucas,Mancini,Italy,5,Get Out,76,1,1,137482,0.99,King For A Day Fool For A Lifetime,82,Faith No More,Rock,MPEG audio file,0.99
1884,348,958,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Take This Bottle,76,1,1,298997,0.99,King For A Day Fool For A Lifetime,82,Faith No More,Rock,MPEG audio file,0.99
1885,348,967,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Surprise! You're Dead!,77,4,1,147226,0.99,The Real Thing,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1886,348,976,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Falamansa Song,78,7,1,237165,0.99,Deixa Entrar,83,Falamansa,Latin,MPEG audio file,0.99
1887,348,985,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Medo De Escuro,78,7,1,213760,0.99,Deixa Entrar,83,Falamansa,Latin,MPEG audio file,0.99
1888,348,994,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,The Last Song,79,1,1,199523,0.99,In Your Honor [Disc 1],84,Foo Fighters,Rock,MPEG audio file,0.99
1889,348,1003,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Friend Of A Friend,80,1,1,193280,0.99,In Your Honor [Disc 2],84,Foo Fighters,Rock,MPEG audio file,0.99
1890,348,1012,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Times Like These,81,4,1,266370,0.99,One By One,84,Foo Fighters,Alternative & Punk,MPEG audio file,0.99
1891,348,1021,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Monkey Wrench,82,1,1,231523,0.99,The Colour And The Shape,84,Foo Fighters,Rock,MPEG audio file,0.99
1892,348,1030,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Everlong,82,1,1,250749,0.99,The Colour And The Shape,84,Foo Fighters,Rock,MPEG audio file,0.99
1893,348,1039,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,What Now My Love,83,12,1,149995,0.99,My Way: The Best Of Frank Sinatra [Disc 1],85,Frank Sinatra,Easy Listening,MPEG audio file,0.99
1894,348,1048,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,It Was A Very Good Year,83,12,1,266605,0.99,My Way: The Best Of Frank Sinatra [Disc 1],85,Frank Sinatra,Easy Listening,MPEG audio file,0.99
1895,348,1057,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Entrando Na Sua (Intro),84,7,1,179252,0.99,Roda De Funk,86,Funk Como Le Gusta,Latin,MPEG audio file,0.99
1896,348,1066,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Dujji,84,7,1,324597,0.99,Roda De Funk,86,Funk Como Le Gusta,Latin,MPEG audio file,0.99
1897,348,1075,0.99,1,56,2013-03-10,Argentina,13.86,Diego,Gutiérrez,Argentina,4,Esperando Na Janela,85,10,1,261041,0.99,As Canções de Eu Tu Eles,27,Gilberto Gil,Soundtrack,MPEG audio file,0.99
1898,349,1089,0.99,1,11,2013-03-18,Brazil,0.99,Alexandre,Rocha,Brazil,5,Is This Love (Live),86,7,1,295262,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1899,350,1090,0.99,1,12,2013-03-31,Brazil,1.98,Roberto,Almeida,Brazil,3,Stir It Up (Live),86,7,1,282409,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1900,350,1091,0.99,1,12,2013-03-31,Brazil,1.98,Roberto,Almeida,Brazil,3,Refavela (Live),86,7,1,236695,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1901,351,1093,0.99,1,14,2013-03-31,Canada,1.98,Mark,Philips,Canada,5,Quanta (Live),86,7,1,357485,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1902,351,1095,0.99,1,14,2013-03-31,Canada,1.98,Mark,Philips,Canada,5,Pela Internet (Live),86,7,1,263471,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1903,352,1097,0.99,1,16,2013-04-01,USA,3.96,Frank,Harris,USA,4,Opachorô (Live),86,7,1,259526,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1904,352,1099,0.99,1,16,2013-04-01,USA,3.96,Frank,Harris,USA,4,A Novidade (Live),86,7,1,316969,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1905,352,1101,0.99,1,16,2013-04-01,USA,3.96,Frank,Harris,USA,4,De Ouro E Marfim (Live),86,7,1,234971,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1906,352,1103,0.99,1,16,2013-04-01,USA,3.96,Frank,Harris,USA,4,Lamento De Carnaval,87,2,1,294530,0.99,Quanta Gente Veio ver--Bônus De Carnaval,27,Gilberto Gil,Jazz,MPEG audio file,0.99
1907,353,1107,0.99,1,20,2013-04-02,USA,5.94,Dan,Miller,USA,4,Refazenda,73,7,1,218305,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1908,353,1111,0.99,1,20,2013-04-02,USA,5.94,Dan,Miller,USA,4,A Paz,73,7,1,293093,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1909,353,1115,0.99,1,20,2013-04-02,USA,5.94,Dan,Miller,USA,4,Tempo Rei,73,7,1,302733,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1910,353,1119,0.99,1,20,2013-04-02,USA,5.94,Dan,Miller,USA,4,Toda Menina Baiana,73,7,1,278177,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1911,353,1123,0.99,1,20,2013-04-02,USA,5.94,Dan,Miller,USA,4,Changes,88,3,1,260022,0.99,Faceless,87,Godsmack,Metal,MPEG audio file,0.99
1912,353,1127,0.99,1,20,2013-04-02,USA,5.94,Dan,Miller,USA,4,I Fucking Hate You,88,3,1,247170,0.99,Faceless,87,Godsmack,Metal,MPEG audio file,0.99
1913,354,1133,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,American Idiot,89,4,1,174419,0.99,American Idiot,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1914,354,1139,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,Give Me Novacaine,89,4,1,205871,0.99,American Idiot,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1915,354,1145,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,Whatsername,89,4,1,252316,0.99,American Idiot,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1916,354,1151,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,Paradise City,90,1,2,406347,0.99,Appetite for Destruction,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1917,354,1157,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,Rocket Queen,90,1,2,375349,0.99,Appetite for Destruction,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1918,354,1163,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,You Ain't the First,91,1,2,156268,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1919,354,1169,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,Garden of Eden,91,1,2,161539,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1920,354,1175,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,14 Years,92,3,1,261355,0.99,Use Your Illusion II,88,Guns N' Roses,Metal,MPEG audio file,0.99
1921,354,1181,0.99,1,26,2013-04-05,USA,8.91,Richard,Cunningham,USA,4,Pretty Tied Up,92,3,1,287477,0.99,Use Your Illusion II,88,Guns N' Roses,Metal,MPEG audio file,0.99
1922,355,1190,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,Magnetic Ocean,93,2,1,321123,0.99,Blue Moods,89,Incognito,Jazz,MPEG audio file,0.99
1923,355,1199,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,She Wears Black,93,2,1,528666,0.99,Blue Moods,89,Incognito,Jazz,MPEG audio file,0.99
1924,355,1208,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,For the Greater Good of God,94,1,2,564893,0.99,A Matter of Life and Death,90,Iron Maiden,Rock,Protected AAC audio file,0.99
1925,355,1217,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,Where Eagles Dare,95,3,1,289358,0.99,A Real Dead One,90,Iron Maiden,Metal,MPEG audio file,0.99
1926,355,1226,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,Can I Play With Madness,96,3,1,282488,0.99,A Real Live One,90,Iron Maiden,Metal,MPEG audio file,0.99
1927,355,1235,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,The Wicker Man,97,1,1,275539,0.99,Brave New World,90,Iron Maiden,Rock,MPEG audio file,0.99
1928,355,1244,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,The Thin Line Between Love & Hate,97,1,1,506801,0.99,Brave New World,90,Iron Maiden,Rock,MPEG audio file,0.99
1929,355,1253,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,Face In The Sand,98,13,1,391105,0.99,Dance Of Death,90,Iron Maiden,Heavy Metal,MPEG audio file,0.99
1930,355,1262,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,The Fugitive,99,1,1,294112,0.99,Fear Of The Dark,90,Iron Maiden,Rock,MPEG audio file,0.99
1931,355,1271,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,04 - Running Free,100,6,1,197276,0.99,Iron Maiden,90,Iron Maiden,Blues,MPEG audio file,0.99
1932,355,1280,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,Another Life,101,13,1,203049,0.99,Killers,90,Iron Maiden,Heavy Metal,MPEG audio file,0.99
1933,355,1289,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,2 Minutes To Midnight,102,3,1,366550,0.99,Live After Death,90,Iron Maiden,Metal,MPEG audio file,0.99
1934,355,1298,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,Run To The Hills,102,3,1,231627,0.99,Live After Death,90,Iron Maiden,Metal,MPEG audio file,0.99
1935,355,1307,0.99,1,35,2013-04-10,Portugal,13.86,Madalena,Sampaio,Portugal,4,Wrathchild,103,1,1,174106,0.99,Live At Donington 1992 (Disc 1),90,Iron Maiden,Rock,MPEG audio file,0.99
1936,356,1321,0.99,1,49,2013-04-18,Poland,0.99,Stanisław,Wójcik,Poland,4,Hallowed Be Thy Name,104,1,1,447791,0.99,Live At Donington 1992 (Disc 2),90,Iron Maiden,Rock,MPEG audio file,0.99
1937,357,1322,0.99,1,50,2013-05-01,Spain,1.98,Enrique,Muñoz,Spain,5,The Trooper,104,1,1,232672,0.99,Live At Donington 1992 (Disc 2),90,Iron Maiden,Rock,MPEG audio file,0.99
1938,357,1323,0.99,1,50,2013-05-01,Spain,1.98,Enrique,Muñoz,Spain,5,Sanctuary,104,1,1,318511,0.99,Live At Donington 1992 (Disc 2),90,Iron Maiden,Rock,MPEG audio file,0.99
1939,358,1325,0.99,1,52,2013-05-01,United Kingdom,1.98,Emma,Jones,United Kingdom,3,Tailgunner,105,3,1,255582,0.99,No Prayer For The Dying,90,Iron Maiden,Metal,MPEG audio file,0.99
1940,358,1327,0.99,1,52,2013-05-01,United Kingdom,1.98,Emma,Jones,United Kingdom,3,No Prayer For The Dying,105,3,1,263941,0.99,No Prayer For The Dying,90,Iron Maiden,Metal,MPEG audio file,0.99
1941,359,1329,0.99,1,54,2013-05-02,United Kingdom,3.96,Steve,Murray,United Kingdom,5,Fates Warning,105,3,1,250853,0.99,No Prayer For The Dying,90,Iron Maiden,Metal,MPEG audio file,0.99
1942,359,1331,0.99,1,54,2013-05-02,United Kingdom,3.96,Steve,Murray,United Kingdom,5,Run Silent Run Deep,105,3,1,275408,0.99,No Prayer For The Dying,90,Iron Maiden,Metal,MPEG audio file,0.99
1943,359,1333,0.99,1,54,2013-05-02,United Kingdom,3.96,Steve,Murray,United Kingdom,5,Bring Your Daughter... ...To The Slaughter,105,3,1,284238,0.99,No Prayer For The Dying,90,Iron Maiden,Metal,MPEG audio file,0.99
1944,359,1335,0.99,1,54,2013-05-02,United Kingdom,3.96,Steve,Murray,United Kingdom,5,Where Eagles Dare,106,3,1,369554,0.99,Piece Of Mind,90,Iron Maiden,Metal,MPEG audio file,0.99
1945,360,1339,0.99,1,58,2013-05-03,India,5.94,Manoj,Pareek,India,3,The Trooper,106,3,1,251454,0.99,Piece Of Mind,90,Iron Maiden,Metal,MPEG audio file,0.99
1946,360,1343,0.99,1,58,2013-05-03,India,5.94,Manoj,Pareek,India,3,To Tame A Land,106,3,1,445283,0.99,Piece Of Mind,90,Iron Maiden,Metal,MPEG audio file,0.99
1947,360,1347,0.99,1,58,2013-05-03,India,5.94,Manoj,Pareek,India,3,Flash of The Blade,107,3,1,242729,0.99,Powerslave,90,Iron Maiden,Metal,MPEG audio file,0.99
1948,360,1351,0.99,1,58,2013-05-03,India,5.94,Manoj,Pareek,India,3,Rime of the Ancient Mariner,107,3,1,816509,0.99,Powerslave,90,Iron Maiden,Metal,MPEG audio file,0.99
1949,360,1355,0.99,1,58,2013-05-03,India,5.94,Manoj,Pareek,India,3,Brave New World,108,3,1,366785,0.99,Rock In Rio [CD1],90,Iron Maiden,Metal,MPEG audio file,0.99
1950,360,1359,0.99,1,58,2013-05-03,India,5.94,Manoj,Pareek,India,3,Sign Of The Cross,108,3,1,649116,0.99,Rock In Rio [CD1],90,Iron Maiden,Metal,MPEG audio file,0.99
1951,361,1365,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,Fear Of The Dark,109,1,1,460695,0.99,Rock In Rio [CD2],90,Iron Maiden,Rock,MPEG audio file,0.99
1952,361,1371,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,Moonchild,110,3,1,340767,0.99,Seventh Son of a Seventh Son,90,Iron Maiden,Metal,MPEG audio file,0.99
1953,361,1377,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,The Clairvoyant,110,3,1,267023,0.99,Seventh Son of a Seventh Son,90,Iron Maiden,Metal,MPEG audio file,0.99
1954,361,1383,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,Stranger in a Strange Land,111,3,1,344502,0.99,Somewhere in Time,90,Iron Maiden,Metal,MPEG audio file,0.99
1955,361,1389,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,Gangland,112,3,1,228440,0.99,The Number of The Beast,90,Iron Maiden,Metal,MPEG audio file,0.99
1956,361,1395,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,Sign Of The Cross,113,1,1,678008,0.99,The X Factor,90,Iron Maiden,Rock,MPEG audio file,0.99
1957,361,1401,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,Judgement Of Heaven,113,1,1,312476,0.99,The X Factor,90,Iron Maiden,Rock,MPEG audio file,0.99
1958,361,1407,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,The Angel And The Gambler,114,1,1,592744,0.99,Virtual XI,90,Iron Maiden,Rock,MPEG audio file,0.99
1959,361,1413,0.99,1,5,2013-05-06,Czech Republic,8.91,František,Wichterlová,Czech Republic,4,Como Estais Amigos,114,1,1,330292,0.99,Virtual XI,90,Iron Maiden,Rock,MPEG audio file,0.99
1960,362,1422,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,"Say It Loud, I'm Black And I'm Proud Pt.1",115,14,1,167392,0.99,Sex Machine,91,James Brown,R&B/Soul,MPEG audio file,0.99
1961,362,1431,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,I'm Real,115,14,1,334236,0.99,Sex Machine,91,James Brown,R&B/Soul,MPEG audio file,0.99
1962,362,1440,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,"Whatever It Is, I Just Can't Stop",116,1,1,247222,0.99,Emergency On Planet Earth,92,Jamiroquai,Rock,MPEG audio file,0.99
1963,362,1449,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,Destitute Illusions,117,14,1,340218,0.99,Synkronized,92,Jamiroquai,R&B/Soul,MPEG audio file,0.99
1964,362,1458,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,Light Years,118,15,1,354560,0.99,The Return Of The Space Cowboy,92,Jamiroquai,Electronica/Dance,MPEG audio file,0.99
1965,362,1467,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,Are You Gonna Be My Girl,119,4,1,213890,0.99,Get Born,93,JET,Alternative & Punk,MPEG audio file,0.99
1966,362,1476,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,Take It Or Leave It,119,4,1,142889,0.99,Get Born,93,JET,Alternative & Punk,MPEG audio file,0.99
1967,362,1485,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,May This Be Love,120,1,1,191216,0.99,Are You Experienced?,94,Jimi Hendrix,Rock,MPEG audio file,0.99
1968,362,1494,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,The Wind Cries Mary,120,1,1,200463,0.99,Are You Experienced?,94,Jimi Hendrix,Rock,MPEG audio file,0.99
1969,362,1503,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,Lords of Karma,121,1,2,288227,0.99,Surfing with the Alien (Remastered),95,Joe Satriani,Rock,Protected AAC audio file,0.99
1970,362,1512,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,Os Alquimistas Estão Chegando,122,7,1,367281,0.99,Jorge Ben Jor 25 Anos,46,Jorge Ben,Latin,MPEG audio file,0.99
1971,362,1521,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,As Dores do Mundo,123,7,1,255477,0.99,Jota Quest-1995,96,Jota Quest,Latin,MPEG audio file,0.99
1972,362,1530,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,Sem Sentido,123,7,1,250462,0.99,Jota Quest-1995,96,Jota Quest,Latin,MPEG audio file,0.99
1973,362,1539,0.99,1,14,2013-05-11,Canada,13.86,Mark,Philips,Canada,5,Equinocio,124,16,1,269008,0.99,Cafezinho,97,João Suplicy,World,MPEG audio file,0.99
1974,363,1553,0.99,1,28,2013-05-19,USA,0.99,Julia,Barnett,USA,5,You've Got Another Thing Comin',125,3,1,305162,0.99,Living After Midnight,98,Judas Priest,Metal,MPEG audio file,0.99
1975,364,1554,0.99,1,29,2013-06-01,Canada,1.98,Robert,Brown,Canada,3,Turbo Lover,125,3,1,335542,0.99,Living After Midnight,98,Judas Priest,Metal,MPEG audio file,0.99
1976,364,1555,0.99,1,29,2013-06-01,Canada,1.98,Robert,Brown,Canada,3,Freewheel Burning,125,3,1,265952,0.99,Living After Midnight,98,Judas Priest,Metal,MPEG audio file,0.99
1977,365,1557,0.99,1,31,2013-06-01,Canada,1.98,Martha,Silk,Canada,5,Metal Meltdown,125,3,1,290664,0.99,Living After Midnight,98,Judas Priest,Metal,MPEG audio file,0.99
1978,365,1559,0.99,1,31,2013-06-01,Canada,1.98,Martha,Silk,Canada,5,Diamonds And Rust (Live),125,3,1,219350,0.99,Living After Midnight,98,Judas Priest,Metal,MPEG audio file,0.99
1979,366,1561,0.99,1,33,2013-06-02,Canada,3.96,Ellie,Sullivan,Canada,3,Tyrant (Live),125,3,1,282253,0.99,Living After Midnight,98,Judas Priest,Metal,MPEG audio file,0.99
1980,366,1563,0.99,1,33,2013-06-02,Canada,3.96,Ellie,Sullivan,Canada,3,Plaster Caster,126,1,1,198060,0.99,Unplugged [Live],52,Kiss,Rock,MPEG audio file,0.99
1981,366,1565,0.99,1,33,2013-06-02,Canada,3.96,Ellie,Sullivan,Canada,3,Do You Love Me,126,1,1,193619,0.99,Unplugged [Live],52,Kiss,Rock,MPEG audio file,0.99
1982,366,1567,0.99,1,33,2013-06-02,Canada,3.96,Ellie,Sullivan,Canada,3,Sure Know Something,126,1,1,254354,0.99,Unplugged [Live],52,Kiss,Rock,MPEG audio file,0.99
1983,367,1571,0.99,1,37,2013-06-03,Germany,5.94,Fynn,Zimmermann,Germany,3,I Still Love You,126,1,1,369815,0.99,Unplugged [Live],52,Kiss,Rock,MPEG audio file,0.99
1984,367,1575,0.99,1,37,2013-06-03,Germany,5.94,Fynn,Zimmermann,Germany,3,Nothin' To Lose,126,1,1,222354,0.99,Unplugged [Live],52,Kiss,Rock,MPEG audio file,0.99
1985,367,1579,0.99,1,37,2013-06-03,Germany,5.94,Fynn,Zimmermann,Germany,3,Since I've Been Loving You,127,1,1,416365,0.99,BBC Sessions [Disc 2] [Live],22,Led Zeppelin,Rock,MPEG audio file,0.99
1986,367,1583,0.99,1,37,2013-06-03,Germany,5.94,Fynn,Zimmermann,Germany,3,Going To California,127,1,1,234605,0.99,BBC Sessions [Disc 2] [Live],22,Led Zeppelin,Rock,MPEG audio file,0.99
1987,367,1587,0.99,1,37,2013-06-03,Germany,5.94,Fynn,Zimmermann,Germany,3,We're Gonna Groove,128,1,1,157570,0.99,Coda,22,Led Zeppelin,Rock,MPEG audio file,0.99
1988,367,1591,0.99,1,37,2013-06-03,Germany,5.94,Fynn,Zimmermann,Germany,3,Ozone Baby,128,1,1,215954,0.99,Coda,22,Led Zeppelin,Rock,MPEG audio file,0.99
1989,368,1597,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,Over The Hills And Far Away,129,1,1,290089,0.99,Houses Of The Holy,22,Led Zeppelin,Rock,MPEG audio file,0.99
1990,368,1603,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,In The Evening,130,1,1,410566,0.99,In Through The Out Door,22,Led Zeppelin,Rock,MPEG audio file,0.99
1991,368,1609,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,I'm Gonna Crawl,130,1,1,329639,0.99,In Through The Out Door,22,Led Zeppelin,Rock,MPEG audio file,0.99
1992,368,1615,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,Four Sticks,131,1,1,284447,0.99,IV,22,Led Zeppelin,Rock,MPEG audio file,0.99
1993,368,1621,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,Dazed and Confused,132,1,1,386063,0.99,Led Zeppelin I,22,Led Zeppelin,Rock,MPEG audio file,0.99
1994,368,1627,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,Whole Lotta Love,133,1,1,334471,0.99,Led Zeppelin II,22,Led Zeppelin,Rock,MPEG audio file,0.99
1995,368,1633,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,Ramble On,133,1,1,275591,0.99,Led Zeppelin II,22,Led Zeppelin,Rock,MPEG audio file,0.99
1996,368,1639,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,Since I've Been Loving You,134,1,1,444055,0.99,Led Zeppelin III,22,Led Zeppelin,Rock,MPEG audio file,0.99
1997,368,1645,0.99,1,43,2013-06-06,France,8.91,Isabelle,Mercier,France,3,Hats Off To (Roy) Harper,134,1,1,219376,0.99,Led Zeppelin III,22,Led Zeppelin,Rock,MPEG audio file,0.99
1998,369,1654,0.99,1,52,2013-06-11,United Kingdom,13.86,Emma,Jones,United Kingdom,3,Sick Again,135,1,1,283036,0.99,Physical Graffiti [Disc 2],22,Led Zeppelin,Rock,MPEG audio file,0.99
1999,369,1663,0.99,1,52,2013-06-11,United Kingdom,13.86,Emma,Jones,United Kingdom,3,Celebration Day,137,1,1,230034,0.99,The Song Remains The Same (Disc 1),22,Led Zeppelin,Rock,MPEG audio file,0.99
2000,369,1672,0.99,1,52,2013-06-11,United Kingdom,13.86,Emma,Jones,United Kingdom,3,L'Avventura,139,7,1,278256,0.99,A TempestadeTempestade Ou O Livro Dos Dias,99,Legião Urbana,Latin,MPEG audio file,0.99
2001,369,1681,0.99,1,52,2013-06-11,United Kingdom,13.86,Emma,Jones,United Kingdom,3,Leila,139,7,1,323056,0.99,A TempestadeTempestade Ou O Livro Dos Dias,99,Legião Urbana,Latin,MPEG audio file,0.99
2002,369,1690,0.99,1,52,2013-06-11,United Kingdom,13.86,Emma,Jones,United Kingdom,3,Tempo Perdido,140,7,1,302158,0.99,Mais Do Mesmo,99,Legião Urbana,Latin,MPEG audio file,0.99
